Customer ID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract,Total Spend,Last Interaction,Churn
1736,62,Female,42,1,2,22,Basic,Monthly,4251,1,1
1737,59,Female,14,21,10,14,Premium,Monthly,3313,15,1
1738,38,Male,49,20,7,22,Premium,Monthly,4416,22,1
1739,19,Female,47,14,8,15,Basic,Annual,2306,7,1
1740,22,Female,31,2,1,6,Basic,Monthly,4946,11,1
1741,62,Female,51,27,10,5,Premium,Annual,4112,25,1
1742,44,Female,25,4,8,6,Standard,Annual,4125,4,1
1743,65,Male,35,12,8,26,Basic,Annual,2382,16,0
1744,60,Female,6,2,2,2,Premium,Annual,912,25,0
1745,61,Male,57,27,9,0,Basic,Quarterly,3036,5,1
1746,62,Male,39,21,4,21,Standard,Annual,4493,22,1
1747,63,Female,26,2,7,14,Standard,Annual,4593,11,1
1748,50,Female,41,15,3,29,Basic,Monthly,4904,10,1
1749,38,Male,8,17,3,23,Standard,Monthly,143,19,1
1750,25,Male,28,3,5,6,Basic,Quarterly,2652,9,0
1751,28,Female,31,1,8,9,Standard,Monthly,2750,22,1
1752,62,Male,35,4,3,14,Basic,Annual,3830,27,0
1753,18,Male,52,2,1,12,Standard,Monthly,3466,21,1
1754,47,Female,15,19,9,17,Standard,Quarterly,4785,27,0
1755,19,Female,41,5,6,28,Standard,Annual,3594,6,1
1756,55,Female,54,26,3,6,Standard,Annual,1126,12,1
1757,34,Female,35,10,8,8,Standard,Quarterly,3202,11,1
1758,42,Female,52,14,6,7,Premium,Quarterly,4493,30,1
1759,48,Female,26,22,3,27,Basic,Quarterly,1048,29,1
1760,62,Female,41,23,5,3,Basic,Quarterly,2133,5,0
1761,31,Male,27,24,4,8,Premium,Monthly,3071,9,1
1762,31,Female,36,27,4,17,Premium,Quarterly,2698,5,0
1763,47,Female,35,22,5,20,Premium,Annual,4767,16,1
1764,59,Male,58,19,8,12,Basic,Quarterly,2109,28,0
1765,56,Male,25,6,8,19,Standard,Annual,2384,2,0
1766,56,Female,22,22,6,15,Premium,Quarterly,1089,7,1
1767,39,Male,37,16,5,28,Premium,Quarterly,2535,22,1
1768,27,Male,16,7,5,18,Basic,Quarterly,2568,10,1
1769,29,Female,32,6,5,9,Standard,Annual,2258,30,0
1770,40,Female,15,12,5,24,Basic,Quarterly,3861,10,1
1771,24,Male,39,11,2,24,Basic,Annual,1872,8,1
1772,61,Female,39,17,9,17,Basic,Quarterly,2573,17,1
1773,43,Female,58,3,1,28,Basic,Annual,3729,20,1
1774,56,Male,27,20,6,29,Premium,Monthly,2485,20,1
1775,64,Female,19,1,4,20,Standard,Monthly,1773,5,1
1776,33,Female,28,16,4,1,Standard,Annual,2645,9,0
1777,59,Male,31,7,7,4,Basic,Annual,1880,29,0
1778,43,Female,21,2,0,22,Premium,Annual,2190,11,1
1779,44,Male,54,19,3,4,Standard,Annual,1189,13,0
1780,48,Male,28,3,3,22,Premium,Annual,3233,13,1
1781,36,Female,44,10,5,11,Standard,Quarterly,2821,12,0
1782,30,Male,26,24,8,12,Premium,Annual,2129,29,0
1783,55,Male,46,4,1,7,Basic,Quarterly,3582,21,0
1784,60,Female,55,26,9,4,Basic,Annual,3286,12,1
1785,59,Female,20,10,10,12,Standard,Monthly,4404,29,0
1786,47,Male,19,30,0,23,Basic,Monthly,2496,11,1
1787,39,Male,30,3,9,5,Basic,Monthly,3168,4,1
1788,29,Female,20,22,8,2,Basic,Monthly,2963,7,1
1789,62,Female,24,22,10,21,Premium,Quarterly,1518,12,1
1790,18,Female,57,21,9,16,Standard,Annual,4698,10,1
1791,40,Female,52,17,1,4,Basic,Monthly,3964,4,1
1792,48,Male,39,14,4,13,Premium,Quarterly,2546,26,0
1793,38,Female,59,14,5,29,Basic,Quarterly,4657,20,1
1794,32,Female,43,12,1,21,Premium,Quarterly,3519,15,0
1795,24,Female,16,22,4,18,Basic,Annual,1767,18,1
1796,31,Female,8,6,6,9,Basic,Monthly,497,7,1
1797,40,Female,50,11,6,7,Basic,Annual,4163,28,0
1798,35,Male,20,25,5,5,Basic,Monthly,3049,30,1
1799,47,Female,7,13,10,24,Basic,Annual,331,17,1
1800,30,Female,10,28,10,2,Basic,Monthly,367,3,1
1801,31,Male,51,17,6,29,Premium,Monthly,3337,12,1
1802,29,Female,44,7,4,26,Basic,Quarterly,1036,8,1
1803,49,Male,22,16,9,24,Premium,Monthly,4897,2,1
1804,39,Male,53,25,1,28,Standard,Quarterly,1094,8,1
1805,57,Female,54,26,2,2,Standard,Annual,3871,4,1
1806,39,Male,51,30,8,27,Basic,Quarterly,1823,25,1
1807,24,Female,55,14,9,2,Basic,Annual,4825,15,1
1808,42,Female,31,21,10,17,Basic,Monthly,1208,7,1
1809,38,Male,31,9,5,29,Basic,Annual,4153,26,1
1810,22,Female,43,9,7,6,Premium,Quarterly,1190,13,1
1811,21,Male,57,29,8,26,Standard,Monthly,2610,3,0
1812,31,Female,39,28,5,17,Standard,Annual,4502,29,1
1813,63,Female,51,22,4,30,Premium,Annual,3789,24,1
1814,48,Female,25,4,1,15,Premium,Annual,1839,27,0
1815,51,Male,59,2,9,8,Basic,Monthly,4619,4,1
1816,19,Male,28,22,7,27,Basic,Annual,4542,14,1
1817,58,Male,22,24,5,10,Basic,Monthly,4691,21,1
1818,19,Male,17,4,1,13,Premium,Monthly,1211,11,1
1819,34,Female,19,20,3,0,Premium,Quarterly,2738,26,0
1820,60,Female,49,10,4,30,Premium,Monthly,4249,18,1
1821,60,Male,40,4,6,3,Standard,Annual,4064,11,1
1822,47,Male,4,30,5,28,Premium,Monthly,320,13,1
1823,23,Male,32,28,9,20,Basic,Monthly,3008,24,1
1824,24,Female,47,11,8,24,Basic,Annual,3994,20,1
1825,23,Male,34,27,6,17,Standard,Annual,2183,25,1
1826,39,Female,28,10,2,19,Premium,Quarterly,4312,6,1
1827,50,Male,10,26,3,13,Basic,Annual,122,25,0
1828,21,Female,23,28,9,21,Premium,Monthly,2044,20,0
1829,65,Female,46,7,0,1,Basic,Annual,3436,8,0
1830,43,Male,22,27,9,25,Basic,Annual,3118,12,1
1831,46,Female,57,18,10,3,Premium,Monthly,3500,20,1
1832,28,Female,10,13,7,21,Basic,Annual,805,6,1
1833,20,Male,9,13,5,17,Basic,Quarterly,719,27,0
1834,36,Male,58,19,2,22,Basic,Quarterly,2973,9,1
1835,60,Male,43,23,0,3,Basic,Annual,4696,30,0
1836,47,Female,14,25,10,25,Standard,Annual,1576,11,1
1837,38,Female,20,27,2,19,Premium,Monthly,4581,4,1
1838,43,Female,2,30,0,9,Standard,Quarterly,528,29,0
1839,65,Male,45,15,2,25,Standard,Annual,1352,14,1
1840,24,Male,24,23,6,27,Standard,Monthly,2919,9,1
1841,32,Female,14,23,8,5,Premium,Quarterly,3040,25,0
1842,31,Female,13,22,4,20,Basic,Quarterly,4380,11,1
1843,44,Female,27,11,8,26,Premium,Monthly,3337,12,1
1844,58,Female,49,18,2,12,Standard,Annual,3716,8,0
1845,59,Male,53,27,4,7,Premium,Monthly,2109,14,1
1846,31,Female,33,18,1,23,Standard,Quarterly,3675,11,1
1847,44,Male,50,1,10,17,Standard,Monthly,2414,6,1
1848,32,Female,6,29,10,9,Premium,Quarterly,266,9,0
1849,20,Male,7,9,5,21,Standard,Annual,547,13,1
1850,21,Male,60,23,2,24,Basic,Quarterly,3204,24,1
1851,44,Female,47,14,5,10,Standard,Quarterly,2386,20,0
1852,45,Female,5,28,2,16,Premium,Quarterly,748,16,0
1853,52,Male,46,13,1,30,Standard,Quarterly,3814,10,1
1854,46,Female,1,1,6,14,Premium,Annual,447,6,1
1855,63,Male,37,1,7,27,Basic,Monthly,3357,11,1
1856,37,Female,32,19,8,19,Basic,Monthly,3348,22,1
1857,24,Male,7,15,0,24,Basic,Monthly,819,7,1
1858,62,Male,35,3,8,19,Basic,Annual,1251,15,1
1859,52,Female,34,14,2,10,Premium,Monthly,4140,29,0
1860,24,Female,48,17,10,25,Standard,Annual,1944,18,1
1861,56,Female,11,20,9,7,Premium,Quarterly,518,14,1
1862,38,Female,24,12,7,5,Basic,Quarterly,3967,11,1
1863,55,Male,17,8,10,24,Standard,Monthly,1734,12,1
1864,62,Female,21,1,7,11,Premium,Annual,2482,26,1
1865,36,Female,49,25,10,8,Premium,Quarterly,4296,22,0
1866,25,Male,44,12,9,17,Premium,Monthly,1080,8,1
1867,37,Female,53,4,7,4,Premium,Monthly,2023,16,1
1868,30,Female,1,17,0,17,Standard,Annual,534,25,1
1869,23,Female,24,16,1,3,Standard,Monthly,2969,10,1
1870,19,Male,50,15,7,22,Basic,Quarterly,4307,28,1
1871,30,Female,51,12,0,19,Premium,Annual,2030,27,1
1872,18,Female,46,1,1,3,Premium,Annual,1541,12,0
1873,37,Female,57,3,2,17,Basic,Annual,2360,9,1
1874,22,Male,60,23,1,27,Basic,Annual,2211,25,1
1875,52,Male,9,28,2,19,Premium,Annual,103,13,1
1876,41,Male,57,5,1,18,Basic,Quarterly,2102,30,1
1877,23,Male,23,9,8,18,Basic,Annual,2881,30,0
1878,36,Female,17,29,8,24,Standard,Quarterly,3240,3,0
1879,57,Female,32,3,1,30,Standard,Monthly,1835,5,1
1880,59,Male,8,29,1,2,Basic,Annual,718,18,0
1881,34,Male,44,5,9,23,Premium,Monthly,2504,17,0
1882,19,Female,57,17,5,16,Premium,Monthly,1775,4,1
1883,60,Female,16,27,10,4,Standard,Monthly,4413,28,1
1884,21,Female,29,21,6,5,Basic,Monthly,2831,15,1
1885,45,Male,18,15,3,4,Basic,Monthly,4663,28,1
1886,53,Female,45,27,5,13,Standard,Quarterly,3179,19,0
1887,53,Male,22,16,5,3,Premium,Monthly,4964,9,1
1888,47,Male,33,20,5,25,Premium,Quarterly,2073,8,1
1889,52,Male,36,9,1,12,Standard,Quarterly,4682,28,0
1890,63,Female,51,16,5,23,Basic,Quarterly,3381,20,1
1891,24,Male,1,14,6,5,Basic,Quarterly,344,6,1
1892,40,Female,37,11,2,7,Basic,Annual,3322,25,0
1893,23,Female,55,6,8,20,Basic,Monthly,4348,9,1
1894,43,Male,21,3,4,12,Standard,Quarterly,2638,21,0
1895,56,Female,55,25,9,0,Basic,Quarterly,3485,4,0
1896,49,Male,60,27,9,29,Premium,Quarterly,3927,11,1
1897,54,Male,40,23,5,22,Basic,Annual,4547,22,1
1898,37,Female,40,4,7,2,Standard,Quarterly,1943,21,1
1899,51,Male,33,13,0,10,Standard,Annual,4641,13,0
1900,28,Female,36,8,8,22,Premium,Monthly,1468,18,1
1901,25,Male,3,29,0,18,Basic,Annual,427,19,1
1902,52,Male,37,24,10,23,Basic,Annual,1333,2,0
1903,59,Male,60,18,10,29,Standard,Monthly,3305,10,1
1904,48,Male,23,27,4,18,Standard,Annual,1485,2,1
1905,46,Female,58,5,9,28,Standard,Monthly,2167,11,1
1906,20,Male,14,6,9,17,Standard,Annual,4492,11,1
1907,57,Female,38,4,7,17,Standard,Monthly,2840,2,1
1908,37,Male,52,20,9,19,Premium,Quarterly,3687,8,0
1909,64,Male,49,30,5,28,Basic,Quarterly,3693,11,0
1910,57,Male,3,18,3,6,Premium,Monthly,175,24,1
1911,54,Female,21,8,2,14,Premium,Annual,2554,15,0
1912,29,Female,55,12,4,6,Standard,Quarterly,3920,26,0
1913,33,Female,38,21,4,16,Basic,Annual,3135,30,1
1914,60,Female,38,14,1,12,Premium,Annual,3262,23,0
1915,55,Male,24,14,10,16,Premium,Annual,2113,13,1
1916,27,Female,47,25,10,12,Premium,Annual,2084,7,1
1917,51,Male,5,5,9,29,Basic,Monthly,347,11,0
1918,35,Male,9,29,9,3,Basic,Monthly,534,10,1
1919,35,Male,57,12,2,1,Premium,Monthly,2798,2,1
1920,45,Female,41,12,1,29,Basic,Quarterly,4100,23,1
1921,36,Male,11,6,0,0,Basic,Monthly,142,24,1
1922,25,Female,57,27,10,9,Basic,Quarterly,4578,2,1
1923,20,Male,57,12,3,30,Premium,Monthly,2460,30,0
1924,64,Female,23,13,9,10,Premium,Monthly,1921,11,1
1925,64,Male,3,22,7,5,Basic,Monthly,932,16,0
1926,62,Male,23,7,7,30,Standard,Monthly,3087,17,1
1927,46,Male,53,18,2,6,Basic,Monthly,2981,13,1
1928,65,Male,57,14,3,8,Premium,Monthly,4579,20,1
1929,20,Female,6,29,1,19,Premium,Monthly,978,15,1
1930,43,Female,52,30,5,11,Premium,Quarterly,3521,5,0
1931,28,Male,6,8,0,22,Standard,Quarterly,297,12,1
1932,50,Male,55,26,5,24,Premium,Monthly,4060,30,1
1933,53,Female,38,17,2,24,Standard,Monthly,3551,19,0
1934,56,Male,58,3,3,0,Premium,Annual,4310,6,1
1935,60,Male,12,21,9,18,Premium,Quarterly,1994,8,1
1936,18,Female,53,17,0,27,Basic,Annual,2646,16,1
1937,52,Female,9,2,6,13,Premium,Annual,882,2,1
1938,28,Male,18,14,2,29,Standard,Annual,2064,14,0
1939,43,Male,11,1,3,29,Basic,Quarterly,369,6,1
1940,30,Male,28,5,7,9,Premium,Monthly,3356,10,0
1941,39,Female,47,14,5,26,Standard,Annual,3151,27,1
1942,34,Female,45,9,4,3,Premium,Monthly,3216,10,1
1943,51,Female,41,28,7,28,Premium,Monthly,2263,27,1
1944,40,Male,49,2,4,27,Standard,Annual,4791,14,1
1945,63,Male,42,28,2,23,Premium,Annual,3576,3,1
1946,21,Male,1,15,10,25,Standard,Monthly,688,19,1
1947,21,Male,21,29,6,13,Premium,Quarterly,3946,28,1
1948,42,Female,5,12,4,28,Premium,Monthly,912,17,0
1949,18,Male,29,5,1,16,Standard,Quarterly,2974,28,1
1950,18,Male,54,15,4,22,Basic,Quarterly,4304,15,1
1951,25,Female,3,18,9,28,Premium,Monthly,158,19,1
1952,53,Female,46,3,3,29,Basic,Monthly,3265,20,1
1953,22,Male,58,22,8,18,Standard,Quarterly,4579,17,1
1954,47,Female,24,28,1,7,Standard,Annual,4080,12,0
1955,49,Female,11,11,10,1,Standard,Monthly,494,25,1
1956,54,Male,54,23,5,5,Basic,Annual,2732,25,0
1957,32,Female,48,27,6,26,Basic,Quarterly,2181,2,1
1958,51,Female,29,19,9,23,Basic,Quarterly,3280,13,1
1959,45,Male,48,1,7,5,Premium,Annual,3461,5,0
1960,41,Male,40,15,2,7,Standard,Monthly,4045,2,0
1961,23,Female,24,3,1,23,Premium,Monthly,3276,9,1
1962,36,Male,12,8,1,5,Standard,Monthly,2547,9,1
1963,42,Female,34,6,6,3,Standard,Quarterly,3406,1,1
1964,57,Male,13,29,2,26,Basic,Annual,3602,29,0
1965,64,Male,33,15,0,9,Standard,Monthly,4262,27,0
1966,42,Male,32,17,0,29,Premium,Quarterly,3697,27,1
1967,24,Female,1,1,4,24,Premium,Monthly,406,23,1
1968,31,Male,57,8,3,22,Basic,Annual,2695,29,1
1969,31,Male,12,16,4,20,Premium,Annual,3259,13,0
1970,60,Female,16,9,5,20,Premium,Quarterly,3535,19,0
1971,21,Female,34,29,2,1,Basic,Quarterly,1531,10,0
1972,62,Female,57,29,9,26,Basic,Quarterly,1424,10,1
1973,22,Male,3,6,1,21,Premium,Quarterly,142,20,1
1974,59,Female,59,13,0,12,Standard,Quarterly,4896,1,0
1975,20,Male,23,30,6,28,Premium,Annual,1872,1,0
1976,44,Male,52,21,4,11,Standard,Annual,4965,16,0
1977,42,Male,3,4,3,24,Premium,Annual,923,3,1
1978,62,Male,60,30,9,2,Basic,Monthly,4680,10,1
1979,26,Female,17,2,6,7,Standard,Annual,1994,14,0
1980,56,Female,32,4,5,5,Standard,Monthly,4359,3,1
1981,63,Male,58,19,9,19,Standard,Quarterly,3022,18,1
1982,18,Female,34,5,1,18,Basic,Annual,3325,21,1
1983,22,Male,50,2,5,20,Standard,Annual,3446,2,0
1984,33,Male,8,6,10,13,Premium,Quarterly,448,26,1
1985,35,Female,13,13,1,26,Standard,Monthly,2887,17,1
1986,19,Male,22,9,9,28,Standard,Monthly,1663,15,0
1987,35,Male,3,6,6,19,Basic,Monthly,630,30,1
1988,31,Female,47,6,0,21,Premium,Monthly,2794,3,1
1989,57,Female,9,4,4,19,Basic,Annual,901,21,1
1990,18,Male,16,18,2,18,Standard,Quarterly,3645,4,1
1991,26,Female,3,9,0,2,Standard,Monthly,901,26,1
1992,21,Female,56,21,8,24,Premium,Quarterly,1565,9,0
1993,26,Male,30,7,6,5,Premium,Annual,1656,8,0
1994,18,Female,46,19,0,30,Premium,Monthly,2835,7,1
1995,38,Male,7,26,3,27,Standard,Quarterly,118,7,0
1996,27,Male,8,28,3,5,Basic,Annual,519,9,0
1997,44,Female,25,16,9,27,Standard,Annual,2375,14,1
1998,37,Female,7,27,6,24,Premium,Quarterly,803,29,0
1999,60,Male,2,19,7,29,Standard,Quarterly,744,28,1
2000,62,Male,19,9,6,4,Standard,Annual,1154,25,1
2001,29,Female,3,19,9,16,Basic,Monthly,913,23,0
2002,42,Male,55,5,0,11,Basic,Annual,1880,18,0
2003,59,Female,20,17,10,28,Basic,Monthly,2526,8,1
2004,64,Female,15,26,1,27,Basic,Quarterly,1805,22,1
2005,59,Female,44,10,0,21,Standard,Annual,2714,4,0
2006,25,Female,56,25,9,18,Standard,Monthly,4477,7,1
2007,22,Female,56,1,10,16,Basic,Quarterly,3066,3,1
2008,34,Male,19,7,0,23,Basic,Monthly,2970,17,1
2009,18,Male,60,13,10,5,Premium,Annual,3007,20,0
2010,61,Male,31,8,5,1,Standard,Monthly,2275,5,1
2011,46,Male,56,23,6,23,Standard,Annual,1812,15,1
2012,50,Female,33,11,4,14,Basic,Annual,1506,24,0
2013,48,Male,10,6,5,9,Premium,Quarterly,400,19,1
2014,48,Female,13,15,9,10,Standard,Annual,2303,20,1
2015,18,Female,19,7,6,23,Premium,Quarterly,4140,9,0
2016,50,Female,17,27,8,3,Standard,Quarterly,3820,10,0
2017,50,Female,52,1,9,3,Standard,Quarterly,3437,18,0
2018,44,Male,54,18,4,20,Basic,Quarterly,4244,12,1
2019,41,Female,28,30,7,23,Premium,Annual,1606,7,0
2020,51,Female,4,30,5,6,Basic,Annual,762,6,0
2021,56,Female,3,13,7,19,Basic,Quarterly,815,10,0
2022,65,Male,12,20,4,19,Standard,Annual,1068,17,1
2023,56,Male,12,21,7,5,Premium,Annual,1122,23,0
2024,25,Female,34,13,9,6,Basic,Annual,2974,14,1
2025,25,Female,9,4,1,15,Premium,Quarterly,917,8,0
2026,41,Female,32,25,6,18,Basic,Quarterly,1185,18,1
2027,42,Female,30,27,7,0,Standard,Quarterly,3757,28,1
2028,51,Female,7,20,10,17,Standard,Monthly,458,11,1
2029,29,Female,51,17,7,5,Standard,Monthly,4858,13,1
2030,43,Female,32,17,5,16,Standard,Quarterly,3855,16,1
2031,63,Male,60,11,4,10,Standard,Monthly,4306,14,0
2032,45,Male,46,27,7,21,Basic,Monthly,3457,3,0
2033,22,Male,48,21,4,8,Basic,Quarterly,4802,6,1
2034,45,Female,32,12,10,26,Basic,Annual,2053,5,1
2035,51,Male,3,26,3,16,Standard,Annual,127,12,1
2036,51,Female,59,6,9,29,Premium,Monthly,3078,2,1
2037,65,Female,8,4,7,4,Premium,Annual,776,17,1
2038,30,Female,48,28,6,9,Standard,Quarterly,1046,26,1
2039,62,Male,10,14,10,22,Standard,Monthly,398,4,1
2040,62,Male,39,26,10,21,Premium,Annual,2502,29,1
2041,24,Male,20,30,3,4,Premium,Annual,4927,18,0
2042,58,Female,11,22,6,0,Standard,Quarterly,689,9,1
2043,52,Female,39,4,0,15,Standard,Monthly,4588,14,0
2044,61,Male,12,21,6,21,Premium,Monthly,2112,26,1
2045,57,Male,8,28,9,24,Basic,Annual,600,30,0
2046,19,Female,34,13,6,28,Standard,Quarterly,3254,26,1
2047,26,Male,43,11,8,15,Premium,Annual,1561,12,0
2048,45,Male,24,19,10,17,Premium,Annual,2766,15,0
2049,54,Male,45,29,8,11,Standard,Annual,4996,8,1
2050,35,Male,47,24,6,20,Basic,Annual,1822,26,1
2051,41,Female,33,14,5,3,Premium,Annual,1574,19,0
2052,49,Female,4,10,0,22,Standard,Monthly,590,25,0
2053,48,Male,3,13,0,0,Basic,Monthly,608,2,1
2054,39,Male,3,1,3,23,Standard,Annual,367,29,1
2055,39,Female,51,3,8,8,Basic,Quarterly,2444,9,0
2056,33,Male,35,15,4,18,Basic,Annual,4575,23,1
2057,26,Male,42,5,6,7,Basic,Quarterly,1564,16,0
2058,22,Male,22,12,0,15,Standard,Monthly,4190,19,1
2059,40,Male,37,10,7,19,Premium,Monthly,1661,5,1
2060,50,Male,46,29,10,5,Standard,Quarterly,1198,21,1
2061,41,Female,42,16,3,26,Standard,Monthly,3481,14,1
2062,47,Male,2,6,3,13,Basic,Quarterly,602,26,0
2063,57,Female,58,1,5,5,Basic,Annual,2750,4,0
2064,45,Male,43,3,5,27,Standard,Annual,1877,11,1
2065,54,Female,4,15,5,19,Standard,Quarterly,649,16,1
2066,52,Female,10,6,6,11,Premium,Quarterly,644,26,1
2067,55,Male,16,9,4,2,Basic,Monthly,2028,2,1
2068,28,Male,8,14,8,1,Premium,Quarterly,655,9,0
2069,29,Male,25,13,2,17,Premium,Monthly,1264,5,1
2070,37,Male,15,8,4,13,Standard,Quarterly,3588,2,0
2071,61,Female,35,19,7,17,Premium,Monthly,1127,14,1
2072,55,Female,3,17,10,17,Premium,Quarterly,645,22,1
2073,56,Female,42,19,3,12,Basic,Annual,1730,4,0
2074,45,Male,28,25,8,17,Basic,Monthly,4275,30,1
2075,47,Male,36,19,2,3,Standard,Quarterly,2515,18,0
2076,28,Female,10,6,10,20,Standard,Annual,931,9,0
2077,48,Female,7,10,3,6,Standard,Quarterly,304,22,0
2078,46,Female,50,16,4,8,Basic,Monthly,4847,22,0
2079,63,Female,55,22,1,26,Premium,Monthly,2740,1,1
2080,38,Female,24,14,6,25,Standard,Annual,3982,6,1
2081,23,Female,51,15,9,20,Basic,Monthly,1099,22,0
2082,42,Male,54,25,1,20,Standard,Annual,3169,23,1
2083,44,Male,52,6,10,20,Standard,Annual,1279,10,1
2084,49,Male,33,21,9,6,Standard,Quarterly,3116,10,1
2085,53,Male,30,18,9,3,Basic,Monthly,1875,1,1
2086,53,Female,59,4,9,7,Premium,Annual,3647,25,1
2087,47,Female,15,26,5,27,Basic,Monthly,1976,8,0
2088,45,Female,6,15,0,23,Premium,Quarterly,955,24,0
2089,61,Female,19,4,4,10,Basic,Quarterly,2943,12,0
2090,50,Male,32,10,8,24,Standard,Monthly,3614,3,1
2091,31,Female,24,2,0,14,Standard,Quarterly,1249,8,0
2092,55,Male,37,23,4,4,Standard,Monthly,2333,24,1
2093,47,Male,26,4,6,22,Standard,Monthly,4757,23,1
2094,37,Male,6,28,1,9,Basic,Monthly,874,5,1
2095,26,Male,3,19,6,9,Standard,Monthly,825,24,1
2096,42,Male,42,19,6,18,Premium,Monthly,3449,13,0
2097,31,Male,39,23,7,23,Standard,Quarterly,4125,20,0
2098,47,Female,49,21,5,3,Basic,Quarterly,4848,12,0
2099,34,Female,43,23,2,23,Premium,Quarterly,1380,22,1
2100,23,Female,18,28,9,15,Premium,Annual,3990,5,1
2101,22,Female,38,3,6,12,Standard,Quarterly,2241,20,1
2102,57,Female,2,11,5,19,Basic,Monthly,234,17,1
2103,29,Male,12,24,4,7,Basic,Monthly,2369,11,1
2104,23,Male,20,7,2,9,Premium,Quarterly,4913,28,0
2105,23,Female,25,3,2,2,Premium,Quarterly,3781,30,0
2106,30,Female,18,6,1,23,Premium,Monthly,1129,26,1
2107,19,Female,19,17,5,8,Basic,Monthly,4486,19,0
2108,57,Male,54,26,9,23,Standard,Annual,4731,17,1
2109,46,Male,27,6,6,26,Standard,Annual,3995,11,1
2110,35,Male,25,23,4,27,Basic,Monthly,3426,14,1
2111,64,Female,11,7,3,9,Basic,Monthly,932,29,1
2112,25,Female,7,24,6,28,Premium,Quarterly,262,26,1
2113,24,Male,39,29,2,5,Standard,Annual,4576,25,0
2114,51,Female,58,23,5,21,Premium,Quarterly,1778,17,1
2115,54,Female,52,2,2,30,Premium,Monthly,3520,18,1
2116,56,Female,3,7,4,23,Standard,Quarterly,851,12,1
2117,59,Female,18,21,7,6,Premium,Quarterly,4048,22,1
2118,24,Male,1,3,0,27,Standard,Annual,151,18,1
2119,50,Male,28,4,0,18,Standard,Monthly,2457,15,0
2120,33,Male,45,25,3,12,Standard,Quarterly,1323,15,1
2121,63,Female,59,10,0,1,Premium,Monthly,2486,21,1
2122,55,Female,4,21,7,7,Standard,Monthly,502,15,1
2123,37,Male,34,6,8,6,Basic,Monthly,1392,7,0
2124,52,Female,10,28,0,8,Standard,Annual,624,10,0
2125,42,Male,21,19,0,0,Premium,Monthly,2486,24,0
2126,38,Female,13,7,5,0,Premium,Monthly,1688,6,1
2127,19,Male,18,18,3,30,Basic,Annual,3341,24,1
2128,48,Female,39,1,2,17,Premium,Annual,1034,3,0
2129,37,Female,58,22,6,29,Basic,Quarterly,1883,28,1
2130,43,Female,5,2,3,11,Basic,Annual,796,4,0
2131,28,Female,9,11,2,8,Basic,Annual,936,23,0
2132,25,Female,57,23,4,12,Basic,Annual,3617,12,0
2133,18,Female,15,14,0,30,Basic,Annual,1066,13,1
2134,51,Female,39,23,0,23,Premium,Annual,2961,30,1
2135,26,Male,38,21,4,9,Premium,Monthly,2717,23,1
2136,44,Female,40,21,6,6,Premium,Quarterly,4703,18,1
2137,36,Female,16,24,7,21,Basic,Annual,1958,18,1
2138,48,Male,18,21,5,4,Premium,Quarterly,2885,1,1
2139,39,Female,60,20,1,5,Premium,Monthly,4701,23,1
2140,26,Female,3,9,8,2,Basic,Monthly,817,8,1
2141,54,Male,36,3,6,7,Basic,Monthly,2253,2,1
2142,56,Female,46,19,8,1,Premium,Quarterly,4226,15,1
2143,23,Female,17,24,6,29,Standard,Monthly,1119,11,0
2144,36,Male,6,18,1,27,Standard,Annual,507,19,1
2145,22,Female,40,19,9,25,Basic,Annual,3074,13,1
2146,22,Female,18,29,9,22,Premium,Quarterly,4574,13,1
2147,57,Female,17,13,1,23,Premium,Annual,4643,16,0
2148,64,Male,58,7,7,12,Premium,Annual,3643,27,0
2149,49,Male,17,6,1,21,Basic,Annual,2900,26,0
2150,28,Male,26,30,7,25,Standard,Annual,3295,24,1
2151,52,Male,37,20,4,18,Standard,Annual,3746,24,0
2152,37,Male,38,26,10,19,Standard,Annual,3847,24,0
2153,56,Female,35,17,4,4,Standard,Monthly,3098,22,1
2154,54,Male,47,4,3,2,Standard,Annual,2463,30,0
2155,52,Male,52,1,9,4,Basic,Quarterly,4905,15,1
2156,60,Female,15,17,6,24,Premium,Monthly,3383,22,0
2157,40,Female,60,19,10,14,Standard,Quarterly,2056,25,1
2158,64,Male,5,30,3,3,Premium,Annual,774,15,0
2159,31,Male,7,29,8,3,Standard,Annual,990,21,1
2160,30,Male,12,7,1,30,Standard,Annual,4284,30,1
2161,58,Female,25,14,5,21,Standard,Monthly,2382,3,1
2162,55,Female,49,17,1,7,Basic,Quarterly,4352,9,0
2163,40,Male,35,14,0,27,Standard,Annual,1157,20,1
2164,53,Male,20,21,1,26,Basic,Quarterly,2094,5,1
2165,41,Female,40,7,0,22,Basic,Monthly,2864,29,1
2166,58,Male,34,29,7,7,Standard,Quarterly,4236,5,0
2167,61,Female,25,21,5,8,Premium,Quarterly,3562,30,1
2168,54,Male,35,28,8,7,Basic,Annual,3625,18,1
2169,59,Male,9,29,0,14,Basic,Annual,826,21,0
2170,18,Female,10,25,5,14,Standard,Annual,154,2,0
2171,58,Female,24,17,3,18,Standard,Monthly,1770,20,0
2172,20,Male,22,15,7,1,Basic,Monthly,1828,7,1
2173,46,Female,42,28,4,19,Premium,Annual,4057,17,1
